,area_en,type,name,distance_km
5375,Warsan First,landmark,Global Village,21.234173495301004
5376,Warsan First,landmark,Expo 2020 Site,37.98526859497621
5377,Warsan First,landmark,Al Makhtoum International Airport,45.723781489160466
5378,Warsan First,landmark,Dubai Parks and Resorts,51.55481037261702
5379,Warsan First,landmark,Jabel Ali,34.85855321555424
5380,Warsan First,mall,Mall of the Emirates,22.101939492991303
5381,Warsan First,mall,Marina Mall,29.87134870116606
5382,Warsan First,mall,Ibn-e-Battuta Mall,33.801491614739945
5383,Warsan First,mall,City Centre Mirdif,5.6844208417620585
5384,Warsan First,mall,Dubai Mall,10.66259185548905
5385,Warsan First,extreme,north,19.050050687210856
5386,Warsan First,extreme,south,45.74240288398073
5387,Warsan First,extreme,east,25.945017539517544
5388,Warsan First,extreme,west,38.507693709674975
5389,Warsan First,extreme,center,6.900782435634205
5390,Zaabeel First,landmark,IMG World Adventures,16.253436405068193
5391,Zaabeel First,landmark,Dubai International Airport,7.848592864232964
5392,Zaabeel First,landmark,Downtown Dubai,3.854961087040055
5393,Zaabeel First,landmark,Motor City,20.65431503664098
5394,Zaabeel First,landmark,Burj Al Arab,14.394522656580156
5395,Zaabeel First,landmark,Burj Khalifa,3.8030507705886105
5396,Zaabeel First,landmark,Hamdan Sports Complex,19.691943535625008
5397,Zaabeel First,landmark,Global Village,17.620337317510035
5398,Zaabeel First,landmark,Expo 2020 Site,31.92336822584923
5399,Zaabeel First,landmark,Al Makhtoum International Airport,40.209496244944845
5400,Zaabeel First,landmark,Dubai Parks and Resorts,44.53961880830775
5401,Zaabeel First,landmark,Jabel Ali,28.148387180447155
5402,Zaabeel First,mall,Mall of the Emirates,14.974666619023608
5403,Zaabeel First,mall,Marina Mall,22.61759182610287
5404,Zaabeel First,mall,Ibn-e-Battuta Mall,26.680909886953447
5405,Zaabeel First,mall,City Centre Mirdif,11.5363399977187
5406,Zaabeel First,mall,Dubai Mall,3.5858838438934013
5407,Zaabeel First,extreme,north,19.40560323058591
5408,Zaabeel First,extreme,south,41.95236546802321
5409,Zaabeel First,extreme,east,33.78061937941039
5410,Zaabeel First,extreme,west,30.683267993063634
5411,Zaabeel First,extreme,center,4.865526537309576
5412,Zaabeel Second,landmark,IMG World Adventures,13.865474881963205
5413,Zaabeel Second,landmark,Dubai International Airport,10.204639322598698
5414,Zaabeel Second,landmark,Downtown Dubai,0.861534785011449
5415,Zaabeel Second,landmark,Motor City,17.697976379443475
5416,Zaabeel Second,landmark,Burj Al Arab,11.729991883327598
5417,Zaabeel Second,landmark,Burj Khalifa,0.8666247998000041
5418,Zaabeel Second,landmark,Hamdan Sports Complex,17.214519027323917
5419,Zaabeel Second,landmark,Global Village,15.065495293599763
5420,Zaabeel Second,landmark,Expo 2020 Site,28.925507754537296
5421,Zaabeel Second,landmark,Al Makhtoum International Airport,37.222093879007275
5422,Zaabeel Second,landmark,Dubai Parks and Resorts,41.66140092506081
5423,Zaabeel Second,landmark,Jabel Ali,25.19491072812456
5424,Zaabeel Second,mall,Mall of the Emirates,12.088840446529723
5425,Zaabeel Second,mall,Marina Mall,19.798236306587807
5426,Zaabeel Second,mall,Ibn-e-Battuta Mall,23.81858374034575
5427,Zaabeel Second,mall,City Centre Mirdif,12.837712497454223
5428,Zaabeel Second,mall,Dubai Mall,0.5921940589938673
5429,Zaabeel Second,extreme,north,22.026094070916763
5430,Zaabeel Second,extreme,south,39.17171698593077
5431,Zaabeel Second,extreme,east,36.075973832616825
5432,Zaabeel Second,extreme,west,28.829745278148042
5433,Zaabeel Second,extreme,center,7.792232359412287
5434,Al Hebiah Second,landmark,IMG World Adventures,11.33526801514444
5435,Al Hebiah Second,landmark,Dubai International Airport,28.475674474094944
5436,Al Hebiah Second,landmark,Downtown Dubai,19.01505630291844
5437,Al Hebiah Second,landmark,Motor City,2.418206199192852
5438,Al Hebiah Second,landmark,Burj Al Arab,12.782046356164376
5439,Al Hebiah Second,landmark,Burj Khalifa,19.145567870520257
5440,Al Hebiah Second,landmark,Hamdan Sports Complex,9.890066006350214
5441,Al Hebiah Second,landmark,Global Village,9.471058123344594
5442,Al Hebiah Second,landmark,Expo 2020 Site,9.656759621389567
5443,Al Hebiah Second,landmark,Al Makhtoum International Airport,17.37413991029549
5444,Al Hebiah Second,landmark,Dubai Parks and Resorts,24.851983327596503
5445,Al Hebiah Second,landmark,Jabel Ali,8.680777158837579
5446,Al Hebiah Second,mall,Mall of the Emirates,10.231171097065982
5447,Al Hebiah Second,mall,Marina Mall,9.75733505947491
5448,Al Hebiah Second,mall,Ibn-e-Battuta Mall,10.386592529271352
5449,Al Hebiah Second,mall,City Centre Mirdif,27.81551213026681
5450,Al Hebiah Second,mall,Dubai Mall,19.28441583431265
5451,Al Hebiah Second,extreme,north,41.27034201958613
5452,Al Hebiah Second,extreme,south,20.730237283627265
5453,Al Hebiah Second,extreme,east,51.954125833478635
5454,Al Hebiah Second,extreme,west,25.98938086502524
5455,Al Hebiah Second,extreme,center,27.66256396943829
5456,Al Warsan First,landmark,IMG World Adventures,14.415908302471957
5457,Al Warsan First,landmark,Dubai International Airport,10.225337676020597
5458,Al Warsan First,landmark,Downtown Dubai,14.5027486135479
5459,Al Warsan First,landmark,Motor City,23.15226445076315
5460,Al Warsan First,landmark,Burj Al Arab,23.947047013921015
5461,Al Warsan First,landmark,Burj Khalifa,14.933164940093882
5462,Al Warsan First,landmark,Hamdan Sports Complex,17.175814079445203
5463,Al Warsan First,landmark,Global Village,16.41720429339655
5464,Al Warsan First,landmark,Expo 2020 Site,35.093499513973704
5465,Al Warsan First,landmark,Al Makhtoum International Airport,41.52507104941188
5466,Al Warsan First,landmark,Dubai Parks and Resorts,50.23405604181305
5467,Al Warsan First,landmark,Jabel Ali,33.47734036325723
5468,Al Warsan First,mall,Mall of the Emirates,22.92928978485607
5469,Al Warsan First,mall,Marina Mall,30.220989196971203
5470,Al Warsan First,mall,Ibn-e-Battuta Mall,33.501938120244645
5471,Al Warsan First,mall,City Centre Mirdif,4.9332379291912964
5472,Al Warsan First,mall,Dubai Mall,14.455497273705127
5473,Al Warsan First,extreme,north,29.27006794330864
5474,Al Warsan First,extreme,south,39.154031513660456
5475,Al Warsan First,extreme,east,26.57321840711281
5476,Al Warsan First,extreme,west,42.40540979105227
5477,Al Warsan First,extreme,center,16.10137115528437
5478,LIWAN 2,landmark,IMG World Adventures,8.841083105228668
5479,LIWAN 2,landmark,Dubai International Airport,14.854738824220826
5480,LIWAN 2,landmark,Downtown Dubai,14.422919648575666
5481,LIWAN 2,landmark,Motor City,17.904819536418337
5482,LIWAN 2,landmark,Burj Al Arab,21.342625772892728
5483,LIWAN 2,landmark,Burj Khalifa,14.891820385598324
5484,LIWAN 2,landmark,Hamdan Sports Complex,11.097357190265551
5485,LIWAN 2,landmark,Global Village,10.742664906041725
5486,LIWAN 2,landmark,Expo 2020 Site,29.504045541804167
5487,LIWAN 2,landmark,Al Makhtoum International Airport,35.45790620928422
5488,LIWAN 2,landmark,Dubai Parks and Resorts,45.02777081374993
5489,LIWAN 2,landmark,Jabel Ali,28.540752242419934
5490,LIWAN 2,mall,Mall of the Emirates,19.714174637436248
5491,LIWAN 2,mall,Marina Mall,26.254721025792552
5492,LIWAN 2,mall,Ibn-e-Battuta Mall,29.07359275944632
5493,LIWAN 2,mall,City Centre Mirdif,10.721161651685694
5494,LIWAN 2,mall,Dubai Mall,14.494769498784907
5495,LIWAN 2,extreme,north,33.4771314492226
5496,LIWAN 2,extreme,south,32.75460670401389
5497,LIWAN 2,extreme,east,32.64834605807602
5498,LIWAN 2,extreme,west,40.01617575055866
5499,LIWAN 2,extreme,center,19.150319211424392
5500,Al Warsan Third,landmark,IMG World Adventures,15.62622816492614
5501,Al Warsan Third,landmark,Dubai International Airport,14.808076705634754
5502,Al Warsan Third,landmark,Downtown Dubai,18.764812451829872
5503,Al Warsan Third,landmark,Motor City,24.695848632563337
5504,Al Warsan Third,landmark,Burj Al Arab,27.36331278349573
5505,Al Warsan Third,landmark,Burj Khalifa,19.21504430205608
5506,Al Warsan Third,landmark,Hamdan Sports Complex,17.653639111496663
5507,Al Warsan Third,landmark,Global Village,17.50047054235862
5508,Al Warsan Third,landmark,Expo 2020 Site,36.21256429344196
5509,Al Warsan Third,landmark,Al Makhtoum International Airport,41.83587709571806
5510,Al Warsan Third,landmark,Dubai Parks and Resorts,51.80491481630974
5511,Al Warsan Third,landmark,Jabel Ali,35.33227988256035
5512,Al Warsan Third,mall,Mall of the Emirates,26.009462573415554
5513,Al Warsan Third,mall,Marina Mall,32.86537583973331
5514,Al Warsan Third,mall,Ibn-e-Battuta Mall,35.80568456418334
5515,Al Warsan Third,mall,City Centre Mirdif,9.229296465270803
5516,Al Warsan Third,mall,Dubai Mall,18.75108482946468
5517,Al Warsan Third,extreme,north,33.77459645779672
5518,Al Warsan Third,extreme,south,38.105467972532736
5519,Al Warsan Third,extreme,east,26.684517263485176
5520,Al Warsan Third,extreme,west,46.01459899312806
5521,Al Warsan Third,extreme,center,20.84880613349513
5522,Dubai Investment Park First,landmark,IMG World Adventures,18.5177443780896
5523,Dubai Investment Park First,landmark,Dubai International Airport,34.73368881021968
5524,Dubai Investment Park First,landmark,Downtown Dubai,24.54898465037487
5525,Dubai Investment Park First,landmark,Motor City,9.476232806727973
5526,Dubai Investment Park First,landmark,Burj Al Arab,15.692784401116631
5527,Dubai Investment Park First,landmark,Burj Khalifa,24.58026055584635
5528,Dubai Investment Park First,landmark,Hamdan Sports Complex,16.959223375299196
5529,Dubai Investment Park First,landmark,Global Village,16.661427140331128
5530,Dubai Investment Park First,landmark,Expo 2020 Site,3.9468004079394783
5531,Dubai Investment Park First,landmark,Al Makhtoum International Airport,12.918009757209038
5532,Dubai Investment Park First,landmark,Dubai Parks and Resorts,17.677074241519993
5533,Dubai Investment Park First,landmark,Jabel Ali,2.589299380948267
5534,Dubai Investment Park First,mall,Mall of the Emirates,13.876778996311815
5535,Dubai Investment Park First,mall,Marina Mall,8.581760535110197
5536,Dubai Investment Park First,mall,Ibn-e-Battuta Mall,6.086206301527197
5537,Dubai Investment Park First,mall,City Centre Mirdif,34.61068634242187
5538,Dubai Investment Park First,mall,Dubai Mall,24.814582193679463
5539,Dubai Investment Park First,extreme,north,45.62023808012395
5540,Dubai Investment Park First,extreme,south,20.32143724802145
5541,Dubai Investment Park First,extreme,east,58.88750632238056
5542,Dubai Investment Park First,extreme,west,22.910786150355964
5543,Dubai Investment Park First,extreme,center,32.994685467944905
5544,Al Hebiah Fourth,landmark,IMG World Adventures,11.334333545727727
5545,Al Hebiah Fourth,landmark,Dubai International Airport,28.475127210626518
5546,Al Hebiah Fourth,landmark,Downtown Dubai,19.01473774741275
5547,Al Hebiah Fourth,landmark,Motor City,2.4174926317022605
5548,Al Hebiah Fourth,landmark,Burj Al Arab,12.782361050634115
5549,Al Hebiah Fourth,landmark,Burj Khalifa,19.14527379585153
5550,Al Hebiah Fourth,landmark,Hamdan Sports Complex,9.889012096426589
5551,Al Hebiah Fourth,landmark,Global Village,9.470087091081835
5552,Al Hebiah Fourth,landmark,Expo 2020 Site,9.657482966660613
5553,Al Hebiah Fourth,landmark,Al Makhtoum International Airport,17.37453887734635
5554,Al Hebiah Fourth,landmark,Dubai Parks and Resorts,24.85292056867545
5555,Al Hebiah Fourth,landmark,Jabel Ali,8.681837201640784
5556,Al Hebiah Fourth,mall,Mall of the Emirates,10.231404234587599
5557,Al Hebiah Fourth,mall,Marina Mall,9.75825338645321
5558,Al Hebiah Fourth,mall,Ibn-e-Battuta Mall,10.387662455956034
5559,Al Hebiah Fourth,mall,City Centre Mirdif,27.814789815994626
5560,Al Hebiah Fourth,mall,Dubai Mall,19.284096700569343
5561,Al Hebiah Fourth,extreme,north,41.27021669815266
5562,Al Hebiah Fourth,extreme,south,20.729986664652557
5563,Al Hebiah Fourth,extreme,east,51.9533362957176
5564,Al Hebiah Fourth,extreme,west,25.990311746698538
5565,Al Hebiah Fourth,extreme,center,27.662258920207222
5566,Hessyan Second,landmark,IMG World Adventures,38.55993596213253
5567,Hessyan Second,landmark,Dubai International Airport,52.9709004589936
5568,Hessyan Second,landmark,Downtown Dubai,42.159012504295944
5569,Hessyan Second,landmark,Motor City,29.485314294810568
5570,Hessyan Second,landmark,Burj Al Arab,31.36547119431071
5571,Hessyan Second,landmark,Burj Khalifa,42.047253115730726
5572,Hessyan Second,landmark,Hamdan Sports Complex,37.05641377312366
5573,Hessyan Second,landmark,Global Village,36.74650466147345
5574,Hessyan Second,landmark,Expo 2020 Site,18.958188554612004
5575,Hessyan Second,landmark,Al Makhtoum International Airport,19.437966037350296
5576,Hessyan Second,landmark,Dubai Parks and Resorts,3.897683561263853
5577,Hessyan Second,landmark,Jabel Ali,18.87479706433446
5578,Hessyan Second,mall,Mall of the Emirates,30.87074928427123
5579,Hessyan Second,mall,Marina Mall,23.116077781502486
5580,Hessyan Second,mall,Ibn-e-Battuta Mall,19.19251634445948
5581,Hessyan Second,mall,City Centre Mirdif,53.805104761830606
5582,Hessyan Second,mall,Dubai Mall,42.39879532716318
5583,Hessyan Second,extreme,north,59.73349907453984
5584,Hessyan Second,extreme,south,31.34055071963723
5585,Hessyan Second,extreme,east,78.16279360049725
5586,Hessyan Second,extreme,west,24.100884954156907
5587,Hessyan Second,extreme,center,49.71153145945023
5588,THE FIELD,landmark,IMG World Adventures,8.57332087541201
5589,THE FIELD,landmark,Dubai International Airport,27.18155880391936
5590,THE FIELD,landmark,Downtown Dubai,18.746830337497297
5591,THE FIELD,landmark,Motor City,3.2435523708804928
5592,THE FIELD,landmark,Burj Al Arab,14.817406281245082
5593,THE FIELD,landmark,Burj Khalifa,18.96666288727488
5594,THE FIELD,landmark,Hamdan Sports Complex,6.3692627711238625
5595,THE FIELD,landmark,Global Village,6.5717290839880365
5596,THE FIELD,landmark,Expo 2020 Site,12.304321025675986
5597,THE FIELD,landmark,Al Makhtoum International Airport,18.727462968937743
5598,THE FIELD,landmark,Dubai Parks and Resorts,28.060739059983
5599,THE FIELD,landmark,Jabel Ali,12.442465492918549
5600,THE FIELD,mall,Mall of the Emirates,12.120400948713092
5601,THE FIELD,mall,Marina Mall,13.406202883467175
5602,THE FIELD,mall,Ibn-e-Battuta Mall,14.289196175929327
5603,THE FIELD,mall,City Centre Mirdif,25.79834985735565
5604,THE FIELD,mall,Dubai Mall,19.008359666527088
5605,THE FIELD,extreme,north,41.498167655397324
5606,THE FIELD,extreme,south,19.69134602749169
5607,THE FIELD,extreme,east,49.556593106592366
5608,THE FIELD,extreme,west,29.61550129532704
5609,THE FIELD,extreme,center,27.31915417295918
5610,Warsan Fourth,landmark,IMG World Adventures,13.431030696698325
5611,Warsan Fourth,landmark,Dubai International Airport,12.030207603986948
5612,Warsan Fourth,landmark,Downtown Dubai,15.263204711135568
5613,Warsan Fourth,landmark,Motor City,22.361758683911443
5614,Warsan Fourth,landmark,Burj Al Arab,24.09592807730082
5615,Warsan Fourth,landmark,Burj Khalifa,15.712385774441055
5616,Warsan Fourth,landmark,Hamdan Sports Complex,15.953764284106233
5617,Warsan Fourth,landmark,Global Village,15.403490890600919
5618,Warsan Fourth,landmark,Expo 2020 Site,34.17119496430118
5619,Warsan Fourth,landmark,Al Makhtoum International Airport,40.33154490431768
5620,Warsan Fourth,landmark,Dubai Parks and Resorts,49.50882025705003
5621,Warsan Fourth,landmark,Jabel Ali,32.8479415039477
5622,Warsan Fourth,mall,Mall of the Emirates,22.87705554988833
5623,Warsan Fourth,mall,Marina Mall,29.95285883627938
5624,Warsan Fourth,mall,Ibn-e-Battuta Mall,33.074251014156935
5625,Warsan Fourth,mall,City Centre Mirdif,6.846911088252201
5626,Warsan Fourth,mall,Dubai Mall,15.247556257586863
5627,Warsan Fourth,extreme,north,31.078976222124645
5628,Warsan Fourth,extreme,south,37.57559588278525
5629,Warsan Fourth,extreme,east,27.75007686064312
5630,Warsan Fourth,extreme,west,42.69491240105412
5631,Warsan Fourth,extreme,center,17.656934230920392
5632,Al Hebiah Sixth,landmark,IMG World Adventures,11.745914542213617
5633,Al Hebiah Sixth,landmark,Dubai International Airport,30.24865853267031
5634,Al Hebiah Sixth,landmark,Downtown Dubai,21.46466121294853
5635,Al Hebiah Sixth,landmark,Motor City,4.790472518908124
5636,Al Hebiah Sixth,landmark,Burj Al Arab,16.19040653798005
5637,Al Hebiah Sixth,landmark,Burj Khalifa,21.649222164044765
5638,Al Hebiah Sixth,landmark,Hamdan Sports Complex,9.333478118607038
5639,Al Hebiah Sixth,landmark,Global Village,9.741027882540365
5640,Al Hebiah Sixth,landmark,Expo 2020 Site,9.333357742160077
5641,Al Hebiah Sixth,landmark,Al Makhtoum International Airport,15.566142322339703
5642,Al Hebiah Sixth,landmark,Dubai Parks and Resorts,25.238184192238304
5643,Al Hebiah Sixth,landmark,Jabel Ali,10.458342048185221
5644,Al Hebiah Sixth,mall,Mall of the Emirates,13.58260755114723
5645,Al Hebiah Sixth,mall,Marina Mall,13.000371737264382
5646,Al Hebiah Sixth,mall,Ibn-e-Battuta Mall,12.93689937937659
5647,Al Hebiah Sixth,mall,City Centre Mirdif,28.97098594284302
5648,Al Hebiah Sixth,mall,Dubai Mall,21.730649835922733
5649,Al Hebiah Sixth,extreme,north,44.055254784860416
5650,Al Hebiah Sixth,extreme,south,17.44786964597577
5651,Al Hebiah Sixth,extreme,east,52.72818262966324
5652,Al Hebiah Sixth,extreme,west,29.15049780797112
5653,Al Hebiah Sixth,extreme,center,30.09638653222348
5654,AL Athbah,landmark,IMG World Adventures,19.494022588678725
5655,AL Athbah,landmark,Dubai International Airport,13.305281685705673
5656,AL Athbah,landmark,Downtown Dubai,19.938341441676638
5657,AL Athbah,landmark,Motor City,28.456127671451508
5658,AL Athbah,landmark,Burj Al Arab,29.664620139873602
5659,AL Athbah,landmark,Burj Khalifa,20.346369564026894
5660,AL Athbah,landmark,Hamdan Sports Complex,21.860730136585442
5661,AL Athbah,landmark,Global Village,21.449200735925324
5662,AL Athbah,landmark,Expo 2020 Site,40.2273626693847
5663,AL Athbah,landmark,Al Makhtoum International Airport,46.18840957085455
5664,AL Athbah,landmark,Dubai Parks and Resorts,55.605163090420454
5665,AL Athbah,landmark,Jabel Ali,38.94025488210408
5666,AL Athbah,mall,Mall of the Emirates,28.654471518981175
5667,AL Athbah,mall,Marina Mall,35.90185050542205
5668,AL Athbah,mall,Ibn-e-Battuta Mall,39.11037923324338
5669,AL Athbah,mall,City Centre Mirdif,7.7521837249516805
5670,AL Athbah,mall,Dubai Mall,19.86248411403499
5671,AL Athbah,extreme,north,31.540801307336803
5672,AL Athbah,extreme,south,42.74374870320182
5673,AL Athbah,extreme,east,22.088216467680017
5674,AL Athbah,extreme,west,48.069294671560215
5675,AL Athbah,extreme,center,20.01236410412763
5676,Al Thanyah Fifth,landmark,IMG World Adventures,18.218296757384906
5677,Al Thanyah Fifth,landmark,Dubai International Airport,30.79620918255935
